"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@Maya83206301 @Sudirma27952421 @aniesbaswedan @jokowi @DavidWijaya82 @__AnakKolong @_SEKNAS_RI @ChusnulCh__ Bamsoet… https://t.co/duImC9Hm5q",FALSE,0,"Maya83206301",2021-11-29 09:26:23,TRUE,"1464995599606943745","1465250780730982414","1410528099532345345","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mawing_gosocuit",0,FALSE,FALSE,NA,NA
"Kapolda NTB terima catatan pengamanan ATC &amp; WSBK. Apa isi catatan tersebut? #Mandalika #WSBK 

https://t.co/4rQaBnrrEf",FALSE,2,NA,2021-11-29 09:23:12,FALSE,NA,"1465249978184470528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","antaranews",0,FALSE,FALSE,NA,NA
"RT @KompasTV: Bermodal jutaan rupiah, komplotan “Copet Internasional” beroperasi di Ajang Balap Mandalika. Siapa mereka?
 
Ikuti penelusura…",FALSE,0,NA,2021-11-29 09:19:43,FALSE,NA,"1465249101662994432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Icahfirmansyah",2,TRUE,FALSE,NA,NA
"#Repost @atr_bpn
Halo #SobATRBPN Kawasan Ekonomi Khusus (KEK) Mandalika terwujud karena adanya pengadaan tanah yang… https://t.co/2wx5qsS6IG",FALSE,0,NA,2021-11-29 09:19:42,TRUE,NA,"1465249099318366212",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KantahKabBkl",0,FALSE,FALSE,NA,NA
"berikut kata sambutan dari ketua keamanan sircuit Mandalika https://t.co/AWgkycHZ7w",FALSE,0,NA,2021-11-29 09:18:57,FALSE,NA,"1465248906732658691",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tadhik23",0,FALSE,FALSE,NA,NA
"Wisata Lombok Menang Banyak Gegara WSBK Mandalika, Seriusi MotoGP! https://t.co/8M6LfiVT5J",FALSE,0,NA,2021-11-29 09:17:48,FALSE,NA,"1465248619401867265",NA,"<a href=""http://www.detik.com/"" rel=""nofollow"">detikcommunity</a>","detikTravel",0,FALSE,FALSE,NA,NA
"RT @atr_bpn: Halo #SobATRBPN Kawasan Ekonomi Khusus (KEK) Mandalika terwujud karena adanya pengadaan tanah yang berkualitas.

Yuk kapan kit…",FALSE,0,NA,2021-11-29 09:15:46,FALSE,NA,"1465248109202604033",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","atrbpn_Tarakan",15,TRUE,FALSE,NA,NA
"@addictedcarrot Mandalika yang ditanam di kebun belakang dan diurus seperti anak sendiri?",FALSE,0,"addictedcarrot",2021-11-29 09:15:00,FALSE,"1465210708308553729","1465247915966799879","391107422","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","heartless_run",0,FALSE,FALSE,NA,NA
"RT @TelkomIndonesia: Telkom Pastikan Infrastruktur dan Layanan Prima pada Event World Superbike Mandalika

Sobat, event World Superbike (WS…",FALSE,0,NA,2021-11-29 09:14:12,FALSE,NA,"1465247714598211590",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","den_alwien",67,TRUE,FALSE,NA,NA
"Happy monday Kawan KEK!! Selamat beraktivitas dan Semangat ya dihari senin..
It’s quiz time….
Kawan KEK kira kira t… https://t.co/gmpiKHg5nn",FALSE,1,NA,2021-11-29 09:13:05,TRUE,NA,"1465247432808099843",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Indonesia_SEZ",0,FALSE,FALSE,NA,NA
"RT @KompasTV: Bermodal jutaan rupiah, komplotan “Copet Internasional” beroperasi di Ajang Balap Mandalika. Siapa mereka?
 
Ikuti penelusura…",FALSE,0,NA,2021-11-29 09:12:45,FALSE,NA,"1465247350276853760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Antolala4",2,TRUE,FALSE,NA,NA
"RT @Maya83206301: Wan abud bnyk jubirnya ,klo Formula E jelek yg jelek nm siapa pak ? akhirnya tdk sukses jd jelekkan nm @aniesbaswedan,  P…",FALSE,0,NA,2021-11-29 09:06:02,FALSE,NA,"1465245658508529667",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sudirma27952421",4,TRUE,FALSE,NA,NA
"Bermodal jutaan rupiah, komplotan “Copet Internasional” beroperasi di Ajang Balap Mandalika. Siapa mereka?
 
Ikuti… https://t.co/yJEI2JCmDa",FALSE,10,NA,2021-11-29 09:05:00,TRUE,NA,"1465245397228699648",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","KompasTV",2,FALSE,FALSE,NA,NA
"Mega proyek Mandalika tidak hanya menguras hak-hak rakyat kecil, namun juga hak alam dan makhluk hidup lain, sepert… https://t.co/Z5Aw5QxKPG",FALSE,0,NA,2021-11-29 09:04:41,TRUE,NA,"1465245316588847104",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","didienAZHAR",0,FALSE,FALSE,NA,NA
"Mandalika Mendunia, Untuk Siapa?
https://t.co/4gfNPASPo2",FALSE,0,NA,2021-11-29 09:03:48,FALSE,NA,"1465245097570684929",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","didienAZHAR",0,FALSE,FALSE,NA,NA
"RT @omongomongcom: Proyek World Superbike Mandalika tidak hanya menguras hak rakyat kecil, tapi juga hak alam dan mahluk hidup lain, sepert…",FALSE,0,NA,2021-11-29 08:59:23,FALSE,NA,"1465243986172338176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rzknmzd",3,TRUE,FALSE,NA,NA
"RT @IpungLombok: Saya tanya @Gerindra dan @jokowi,  Apakah kemegahan Sirkuit Mandalika sebanding dengan kondisi jalan desa yg berlubang dan…",FALSE,0,NA,2021-11-29 08:58:15,FALSE,NA,"1465243699349057536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","palbapang1",43,TRUE,FALSE,NA,NA
"@BimaVoetra @tribunnews Bukan yg paling cocok mandalika",FALSE,0,"BimaVoetra",2021-11-29 08:56:52,FALSE,"1465233585066024961","1465243350924103681","2243994715","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NdasTekek",0,FALSE,FALSE,NA,NA
"RT @omongomongcom: Proyek World Superbike Mandalika tidak hanya menguras hak rakyat kecil, tapi juga hak alam dan mahluk hidup lain, sepert…",FALSE,0,NA,2021-11-29 08:55:18,FALSE,NA,"1465242955216666632",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sulaiman_editor",3,TRUE,FALSE,NA,NA
"RT @omongomongcom: Proyek World Superbike Mandalika tidak hanya menguras hak rakyat kecil, tapi juga hak alam dan mahluk hidup lain, sepert…",FALSE,0,NA,2021-11-29 08:53:32,FALSE,NA,"1465242511455125504",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","elfadel42",3,TRUE,FALSE,NA,NA
"@anjasmara_ferry Formula E didorong IMI, Mandalika tanpa didorong IMI bisa Terselenggara dgn baik, Ada apa dengan I… https://t.co/SRULcQpSAV",FALSE,0,"anjasmara_ferry",2021-11-29 08:53:13,TRUE,"1464883419729391617","1465242434296696838","1356181263510433795","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pak_ezza",0,FALSE,FALSE,NA,NA
"RT @YRadianto: Buzzer internasional Istana makin menggila.

Speedweek menurunkan artikel yang berjudul ""Lombok: Surga baru untuk World Supe…",FALSE,0,NA,2021-11-29 08:44:57,FALSE,NA,"1465240351908581384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SagaSantorini",163,TRUE,FALSE,NA,NA
"RT @Umiyati70812108: @__Sridiana_3va @Gojekmilitan Maasyaa Allah...Masa berkerumun di Mandalika baru baru ini di ijinkan , tapi giliran Reu…",FALSE,0,NA,2021-11-29 08:40:48,FALSE,NA,"1465239308202233859",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","muhariyun",2,TRUE,FALSE,NA,NA
"RT @zulfikrivokal: Rumah Relokasi Warga Terdampak Sirkuit Mandalika Ditargetkan Rampung 2022 https://t.co/7oDMPKr0tU https://t.co/6IhsxeMwOW",FALSE,0,NA,2021-11-29 08:38:05,FALSE,NA,"1465238622605438978",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","redgilangnews",1,TRUE,FALSE,NA,NA
"Rumah Relokasi Warga Terdampak Sirkuit Mandalika Ditargetkan Rampung 2022 https://t.co/7oDMPKr0tU https://t.co/6IhsxeMwOW",FALSE,0,NA,2021-11-29 08:37:06,FALSE,NA,"1465238376966078471",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","zulfikrivokal",1,FALSE,FALSE,NA,NA
"@XDonjuanX8 @jokowi @Aryprasetyo85 @theT4ntryS1 @LibraWati5 @lettachantik @mikuroQ @MARQUEZ__93 @newIding30… https://t.co/XQkEPnfkdl",FALSE,1,"XDonjuanX8",2021-11-29 08:36:36,TRUE,"1464842006337769477","1465238250247753730","1452989021454487564","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RKristaung",0,FALSE,FALSE,NA,NA
"RT @GRDTerbaru: Nuroji lakukan peninjauan sirkuit Mandalika.

@gerindra @fraksi_gerindra @prabowo
AksiNyata PartaiGerindra
UtkRakyat AdilMa…",FALSE,0,NA,2021-11-29 08:33:54,FALSE,NA,"1465237570132987912",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","riand_riyan",2,TRUE,FALSE,NA,NA
"Rumah Relokasi Warga Terdampak Sirkuit Mandalika Ditargetkan Rampung 2022 https://t.co/KUE9WHLrlx",FALSE,0,NA,2021-11-29 08:31:13,FALSE,NA,"1465236895575642115",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jonathansurbak1",0,FALSE,FALSE,NA,NA
"RT @okkymadasari: Dewi Ayu Tri Anjani, anak muda NTB, melihat dari dekat dampak pembangunan proyek Mandalika. 

Mandalika Mendunia, Untuk S…",FALSE,0,NA,2021-11-29 08:30:45,FALSE,NA,"1465236780316123146",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","al_ilo",5,TRUE,FALSE,NA,NA
"@AndifaizalAbd @dz4___ nanya serius nih balap mandalika emg gak ada pengecekan/tes² virus nya kh?<U+0001F602>",FALSE,0,"AndifaizalAbd",2021-11-29 08:30:41,FALSE,"1464965867863642116","1465236762909757442","1345983172945661953","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Spevk1",0,FALSE,FALSE,NA,NA
"RT @atr_bpn: Halo #SobATRBPN Kawasan Ekonomi Khusus (KEK) Mandalika terwujud karena adanya pengadaan tanah yang berkualitas.

Yuk kapan kit…",FALSE,0,NA,2021-11-29 08:27:54,FALSE,NA,"1465236062490349571",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kanwilbpn_riau",15,TRUE,FALSE,NA,NA
"RT @IpungLombok: Saya tanya @Gerindra dan @jokowi,  Apakah kemegahan Sirkuit Mandalika sebanding dengan kondisi jalan desa yg berlubang dan…",FALSE,0,NA,2021-11-29 08:27:17,FALSE,NA,"1465235908270166019",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MohammadFardi",43,TRUE,FALSE,NA,NA
"Halo #SobATRBPN Kawasan Ekonomi Khusus (KEK) Mandalika terwujud karena adanya pengadaan tanah yang berkualitas.

Yu… https://t.co/78M1T2zkrY",FALSE,1,NA,2021-11-29 08:25:24,TRUE,NA,"1465235434213031936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kantahkotapku",0,FALSE,FALSE,NA,NA
"RT @BLU_LMAN: Acara balap motor di Sirkuit Mandalika akan digelar sebentar lagi nih #SahabatAset. Siapa yang udah ngga sabar buat nonton la…",FALSE,0,NA,2021-11-29 08:24:54,FALSE,NA,"1465235307343712261",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","doppeleganger",21,TRUE,FALSE,NA,NA
"RT @atr_bpn: Halo #SobATRBPN Kawasan Ekonomi Khusus (KEK) Mandalika terwujud karena adanya pengadaan tanah yang berkualitas.

Yuk kapan kit…",FALSE,0,NA,2021-11-29 08:22:16,FALSE,NA,"1465234643796455426",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kantahtanjabtim",15,TRUE,FALSE,NA,NA
"RT @okkymadasari: Dewi Ayu Tri Anjani, anak muda NTB, melihat dari dekat dampak pembangunan proyek Mandalika. 

Mandalika Mendunia, Untuk S…",FALSE,0,NA,2021-11-29 08:22:15,FALSE,NA,"1465234638822002692",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sabirlaluhu",5,TRUE,FALSE,NA,NA
"RT @bangzul_ntb: Kesuksesan WSBK di Mandalika kemarin bukan hanya kesuksesan Loteng atau NTB, tapi kesuksesan Indonesia ! Kesuksesan Pak Jo…",FALSE,0,NA,2021-11-29 08:19:45,FALSE,NA,"1465234009726750724",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Edogawa034",33,TRUE,FALSE,NA,NA
"Reposted from @kementerian.atrbpn Halo #SobATRBPN Kawasan Ekonomi Khusus (KEK) Mandalika terwujud karena adanya pen… https://t.co/t6a6Dalkov",FALSE,1,NA,2021-11-29 08:18:43,TRUE,NA,"1465233750170607619",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AtrbpnBalam",0,FALSE,FALSE,NA,NA
"RT @okkymadasari: Dewi Ayu Tri Anjani, anak muda NTB, melihat dari dekat dampak pembangunan proyek Mandalika. 

Mandalika Mendunia, Untuk S…",FALSE,0,NA,2021-11-29 08:18:25,FALSE,NA,"1465233673737830403",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bayuagni_",5,TRUE,FALSE,NA,NA
"RT @okkymadasari: Dewi Ayu Tri Anjani, anak muda NTB, melihat dari dekat dampak pembangunan proyek Mandalika. 

Mandalika Mendunia, Untuk S…",FALSE,0,NA,2021-11-29 08:16:32,FALSE,NA,"1465233202637774851",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","gdaswin",5,TRUE,FALSE,NA,NA
"RT @KATADATAcoid: Menparekraf Sandiaga Uno mengatakan, ajang World Superbike (WSBK) Mandalika menciptakan efek yang besar bagi perekonomian…",FALSE,0,NA,2021-11-29 08:16:20,FALSE,NA,"1465233149219143682",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AkbarYoso",1,TRUE,FALSE,NA,NA
"@tempodotco Di Balik Kemegahan Sirkuit Mandalika, Korban Gusuran Meronta karena Belum Diganti Rugi… https://t.co/qPtNGWmEJB",FALSE,0,"tempodotco",2021-11-29 08:14:25,TRUE,"1465230497898848399","1465232669483040769","18129942","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rubby63275173",0,FALSE,FALSE,NA,NA
"Viral Aksi Freestyle di Sirkuit Mandalika, Warga Geram https://t.co/2ySqWGhUTS",FALSE,0,NA,2021-11-29 08:14:15,FALSE,NA,"1465232625333944322",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","jogjacoret",0,FALSE,FALSE,NA,NA
"RT @DitjenPajakRI: Pembangunan kawasan Mandalika merupakan upaya pemerintah melalui program destinasi pariwisata super prioritas Indonesia…",FALSE,0,NA,2021-11-29 08:12:24,FALSE,NA,"1465232162441940994",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pajaktembilahan",154,TRUE,FALSE,NA,NA
"bokap gue abis dr mandalika WKWKWKKWKWKWK",FALSE,0,NA,2021-11-29 08:11:24,FALSE,NA,"1465231907990302723",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","okkocu",0,FALSE,FALSE,NA,NA
"Dewi Ayu Tri Anjani, anak muda NTB, melihat dari dekat dampak pembangunan proyek Mandalika. 

Mandalika Mendunia, U… https://t.co/m6rsb2kLTw",FALSE,8,NA,2021-11-29 08:10:13,TRUE,NA,"1465231611113336832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","okkymadasari",5,FALSE,FALSE,NA,NA
"Mandalika https://t.co/m7PMCAl6DP",FALSE,4,NA,2021-11-29 08:09:52,FALSE,NA,"1465231521665667074",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Demosten7",0,FALSE,FALSE,NA,NA
"Kalla Aspal Turut Berpartisipasi Bangun KEK Mandalika di Lombok - https://t.co/2TiOSZHF2Z https://t.co/H3EUiHHfL2",FALSE,1,NA,2021-11-29 08:08:09,FALSE,NA,"1465231090872815618",NA,"<a href=""http://gosulsel.com"" rel=""nofollow"">Gosulsel</a>","gosulselcom",0,FALSE,FALSE,NA,NA
"Hayo tambah speed lagi 
#TolakReuniKadrun212 
#TolakReuniKadrun212 
#TolakReuniKadrun212 
#TolakReuniKadrun212 ...… https://t.co/R2pibNUDdu",FALSE,0,NA,2021-11-29 08:07:39,TRUE,NA,"1465230964380950533",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Agus66864389",0,FALSE,FALSE,NA,NA
"Menparekraf Sandiaga Uno mengatakan, ajang World Superbike (WSBK) Mandalika menciptakan efek yang besar bagi pereko… https://t.co/CXkXOdZ7wZ",FALSE,1,NA,2021-11-29 08:06:56,TRUE,NA,"1465230783132712960",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","KATADATAcoid",1,FALSE,FALSE,NA,NA
"Menteri Pariwisata dan Ekonomi Kreatif Sandiaga Uno mengklaim World Superbike 2021 di Mandalika 19-21 November lalu… https://t.co/zsY7JWtHHd",FALSE,1,NA,2021-11-29 08:05:48,TRUE,NA,"1465230497898848399",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","tempodotco",1,FALSE,FALSE,NA,NA
"Reposted from @kementerian.atrbpn Halo #SobATRBPN Kawasan Ekonomi Khusus (KEK) Mandalika terwujud karena adanya pen… https://t.co/vDVebrdIAd",FALSE,0,NA,2021-11-29 08:05:41,TRUE,NA,"1465230470409375748",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KantahKabSkhjo",0,FALSE,FALSE,NA,NA
"Beredar sebuah vunggahan video aksi freestyle dua pengendara motor berdurasi 1 menit 20 detik. Mereka berkendara le… https://t.co/UFbcXqqmA0",FALSE,0,NA,2021-11-29 08:02:00,TRUE,NA,"1465229542667210756",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","idntimes",0,FALSE,FALSE,NA,NA
"RT @atr_bpn: Halo #SobATRBPN Kawasan Ekonomi Khusus (KEK) Mandalika terwujud karena adanya pengadaan tanah yang berkualitas.

Yuk kapan kit…",FALSE,0,NA,2021-11-29 08:00:33,FALSE,NA,"1465229176684756993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","atrbpnmesuji",15,TRUE,FALSE,NA,NA
"RT @YRadianto: Buzzer internasional Istana makin menggila.

Speedweek menurunkan artikel yang berjudul ""Lombok: Surga baru untuk World Supe…",FALSE,0,NA,2021-11-29 07:59:53,FALSE,NA,"1465229010674225156",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","panjiwibiksana",163,TRUE,FALSE,NA,NA
"Sandiaga Uno membeberkan sejumlah dampak positif dari gelaran World Superbike (WSBK) Mandalika 2021 terhadap pariwi… https://t.co/hfeXWNxRdK",FALSE,1,NA,2021-11-29 07:57:11,TRUE,NA,"1465228331637305345",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","kumparan",0,FALSE,FALSE,NA,NA
"RT @atr_bpn: Halo #SobATRBPN Kawasan Ekonomi Khusus (KEK) Mandalika terwujud karena adanya pengadaan tanah yang berkualitas.

Yuk kapan kit…",FALSE,0,NA,2021-11-29 07:55:11,FALSE,NA,"1465227827117105152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bpnbanjarnegara",15,TRUE,FALSE,NA,NA
"Pelaksanaan World Superbike di Mandalika, Nusa Tenggara Barat, dinilai menciptakan multiplier effect bagi perekonom… https://t.co/9oapnz8Bpb",FALSE,3,NA,2021-11-29 07:54:36,TRUE,NA,"1465227680962342916",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","kompascom",1,FALSE,FALSE,NA,NA
"RT @YRadianto: Buzzer internasional Istana makin menggila.

Speedweek menurunkan artikel yang berjudul ""Lombok: Surga baru untuk World Supe…",FALSE,0,NA,2021-11-29 07:53:03,FALSE,NA,"1465227291764539395",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dulukurus1",163,TRUE,FALSE,NA,NA
"Proyek World Superbike Mandalika tidak hanya menguras hak rakyat kecil, tapi juga hak alam dan mahluk hidup lain, s… https://t.co/hf5Hzt3G7U",FALSE,13,NA,2021-11-29 07:52:38,TRUE,NA,"1465227186156097539",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","omongomongcom",3,FALSE,FALSE,NA,NA
"@antaranews Akhirnya hasil surveinya di mandalika",FALSE,0,"antaranews",2021-11-29 07:52:19,FALSE,"1465223279929483264","1465227107122900995","18071520","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jee_creepers",0,FALSE,FALSE,NA,NA
"5 Kejadian Tak Terduga di Sirkuit Mandalika selama WSBK 2021, Nomor 2 Banyak Hewan Berkeliaran https://t.co/D29ZZ7hZuB #WSBK",FALSE,0,NA,2021-11-29 07:50:02,FALSE,NA,"1465226533824790528",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","inewsdotid",0,FALSE,FALSE,NA,NA
"RT @M_Katjasungkana: @Candraasmara85 Alasan JKT blm dikenal luas, knp biaya promonya dibebankan ke penyelenggara ?  Founder formula-E bukan…",FALSE,0,NA,2021-11-29 07:49:14,FALSE,NA,"1465226331994611716",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","buss1026btm2",3,TRUE,FALSE,NA,NA
"RT @YRadianto: Buzzer internasional Istana makin menggila.

Speedweek menurunkan artikel yang berjudul ""Lombok: Surga baru untuk World Supe…",FALSE,0,NA,2021-11-29 07:44:27,FALSE,NA,"1465225125100277760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gunadi84380182",163,TRUE,FALSE,NA,NA
"RT @KakekHalal: Terima kasih Pakde @jokowi https://t.co/OSvUTyRkzQ",FALSE,0,NA,2021-11-29 07:40:58,FALSE,NA,"1465224249417682945",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dapetbansos13",48,TRUE,FALSE,NA,NA
"RT @GRDTerbaru: Nuroji lakukan peninjauan sirkuit Mandalika.

@gerindra @fraksi_gerindra @prabowo
AksiNyata PartaiGerindra
UtkRakyat AdilMa…",FALSE,0,NA,2021-11-29 07:40:47,FALSE,NA,"1465224204677107717",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","pasla_pras",2,TRUE,FALSE,NA,NA
"Tingkat Hunian Hotel di Mandalika NTB Naik hingga 95 Persen Selama World Superbike https://t.co/C3TtYVsbLc",FALSE,0,NA,2021-11-29 07:36:02,FALSE,NA,"1465223006788014080",NA,"<a href=""http://travel.kompas.com"" rel=""nofollow"">Feed Kompas Travel</a>","KompasTravel",0,FALSE,FALSE,NA,NA
"RT @atr_bpn: Halo #SobATRBPN Kawasan Ekonomi Khusus (KEK) Mandalika terwujud karena adanya pengadaan tanah yang berkualitas.

Yuk kapan kit…",FALSE,0,NA,2021-11-29 07:35:13,FALSE,NA,"1465222803498549248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KantahKabTgalek",15,TRUE,FALSE,NA,NA
"RT @YRadianto: Buzzer internasional Istana makin menggila.

Speedweek menurunkan artikel yang berjudul ""Lombok: Surga baru untuk World Supe…",FALSE,0,NA,2021-11-29 07:34:43,FALSE,NA,"1465222675622551553",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bandoeblaque",163,TRUE,FALSE,NA,NA
